Name,Composition,Fractional Abundance,Cumulative Abundance
A3G3F+LacN1/A2G2F/unmodified/2 x Core/2 x Core,"16 Hex, 14 HexNAc, 2 Fuc",0.015536019080063341,99.83429479331987
A3G3+LacN1/A2G1/2 x Core/2 x Core/1 x Core,"16 Hex, 15 HexNAc, 0 Fuc",0.01426601117113753,99.848560804491
M5/A2G2F/unmodified/2 x Core/1 x Core,"13 Hex, 9 HexNAc, 1 Fuc",0.012742353971108645,99.86130315846212
A3G3+LacN1/A2G2F/1 x Core/1 x Core/1 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.011572748906577798,99.8728759073687
A1G1/A2G2F/1 x Core/1 x Core/1 x Core,"12 Hex, 10 HexNAc, 1 Fuc",0.011354328683683482,99.88423023605237
A2G2/A2G2F/unmodified/2 x Core/unmodified,"12 Hex, 10 HexNAc, 1 Fuc",0.010734297083209297,99.89496453313558
A3G3+LacN1/A2G2F/unmodified/2 x Core/1 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.009258199125262236,99.90422273226085
A1G1/A2G2F/1 x Core/2 x Core/1 x Core,"13 Hex, 11 HexNAc, 1 Fuc",0.00897108221936084,99.91319381448021
A1G1/A2G2F/unmodified/2 x Core/1 x Core,"12 Hex, 10 HexNAc, 1 Fuc",0.008777322344212657,99.92197113682442
A3G3/A2G1/1 x Core/2 x Core/1 x Core,"14 Hex, 13 HexNAc, 0 Fuc",0.007581295478525242,99.92955243230294
M5-A1G1/A2G2F/unmodified/1 x Core/1 x Core,"13 Hex, 9 HexNAc, 1 Fuc",0.005633128006580792,99.93518556030952
M7/A2G2F/unmodified/2 x Core/unmodified,"14 Hex, 8 HexNAc, 1 Fuc",0.005486927373514436,99.94067248768305
A1G1/A2G2F/unmodified/2 x Core/unmodified,"11 Hex, 9 HexNAc, 1 Fuc",0.005071224368651062,99.9457437120517
A3G3F/unmodified/unmodified/2 x Core/2 x Core,"10 Hex, 9 HexNAc, 1 Fuc",0.004748878394540904,99.95049259044623
A3G3F+LacN1/unmodified/1 x Core/1 x Core/1 x Core,"10 Hex, 9 HexNAc, 1 Fuc",0.004748878394540904,99.95524146884077
A3G3F+LacN1/unmodified/unmodified/2 x Core/1 x Core,"10 Hex, 9 HexNAc, 1 Fuc",0.004748878394540904,99.95999034723532
A3G3+LacN1/A2G2F/unmodified/2 x Core/2 x Core,"16 Hex, 14 HexNAc, 1 Fuc",0.004271524520312201,99.96426187175562
M5-A1G1/A2G2F/unmodified/2 x Core/2 x Core,"15 Hex, 11 HexNAc, 1 Fuc",0.0038611058756801418,99.96812297763131
A3G3/A2G2F/unmodified/1 x Core/1 x Core,"13 Hex, 11 HexNAc, 1 Fuc",0.0027707662146190066,99.97089374384592
A3G3F/unmodified/1 x Core/1 x Core/1 x Core,"9 Hex, 8 HexNAc, 1 Fuc",0.0027619589475668164,99.9736557027935
A1G1F/A2G2F/2 x Core/2 x Core/2 x Core,"15 Hex, 13 HexNAc, 2 Fuc",0.0026069510474482707,99.97626265384095
A3G3F+LacN1/A2G2F/unmodified/1 x Core/1 x Core,"14 Hex, 12 HexNAc, 2 Fuc",0.0024272827995835927,99.97868993664052
A3G3F+LacN1/unmodified/unmodified/2 x Core/2 x Core,"11 Hex, 10 HexNAc, 1 Fuc",0.002293412340390303,99.98098334898091
A2G1/A2G2F/unmodified/2 x Core/2 x Core,"13 Hex, 12 HexNAc, 1 Fuc",0.0022757978062859226,99.9832591467872
A3G3F/unmodified/unmodified/2 x Core/1 x Core,"9 Hex, 8 HexNAc, 1 Fuc",0.002071469210675112,99.98533061599788
A1G1F/A2G2F/2 x Core/2 x Core/1 x Core,"14 Hex, 12 HexNAc, 2 Fuc",0.002053854676570732,99.98738447067444
M6/A2G1/unmodified/1 x Core/1 x Core,"12 Hex, 8 HexNAc, 0 Fuc",0.0018407188139077317,99.98922518948835
